Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,County,Region,Product ID,Category,Sub-Category,Manufacturer,Sales,Quantity,Discount,Profit
4109,CA-2016-105599,07-09-16,07-09-16,Same Day,MC-17275,Marc Crier,Consumer,Kenya,Bungoma,East,FUR-TA-10003837,Groceries,Rice,Manufacturer A,27.414,3,0,-14.1639
4193,CA-2016-150875,16-11-16,20-11-16,Standard Class,HK-14890,Heather Kirkland,Consumer,Kenya,Kiambu,West,FUR-TA-10000577,Groceries,Rice,Manufacturer F,696.42,2,0.6,160.1766
4210,CA-2015-145387,31-10-15,02-11-15,Second Class,AM-10705,Anne McFarland,Consumer,Kenya,Mandera,East,FUR-TA-10003238,Groceries,Rice,Manufacturer E,385.686,1,0.3,-60.6078
4265,US-2017-131611,05-11-17,09-11-17,Standard Class,EP-13915,Emily Phan,Consumer,Kenya,Kericho,Central,FUR-TA-10002774,Groceries,Rice,Manufacturer A,863.128,8,0.3,-160.2952
4270,US-2018-124821,25-06-18,29-06-18,Second Class,AM-10705,Anne McFarland,Consumer,Kenya,Nairobi,West,FUR-TA-10000688,Groceries,Rice,Manufacturer E,871.4,4,0.6,148.138
4292,CA-2018-102407,09-12-18,13-12-18,Second Class,AT-10435,Alyssa Tate,Consumer,Kenya,Nakuru,West,FUR-TA-10003748,Groceries,Rice,Manufacturer C,896.328,9,0.2,22.4082
4295,CA-2018-101581,22-10-18,27-10-18,Standard Class,DW-13195,David Wiener,Consumer,Kenya,Nakuru,West,FUR-TA-10002607,Groceries,Rice,Manufacturer C,177.225,5,0.5,-120.513
4310,CA-2015-125829,04-11-15,11-11-15,Standard Class,WB-21850,William Brown,Consumer,Kenya,Nakuru,West,FUR-TA-10002041,Groceries,Rice,Manufacturer E,573.728,4,0.54,-64.5444
4382,CA-2016-152891,25-10-16,30-10-16,Standard Class,TB-21625,Trudy Brown,Consumer,Kenya,Nakuru,West,FUR-TA-10001857,Groceries,Rice,Manufacturer C,253.176,3,0.54,-31.647
4435,CA-2017-168893,03-11-17,08-11-17,Second Class,AP-10915,Arthur Prichep,Consumer,Kenya,Kirinyaga,South,FUR-TA-10003392,Groceries,Rice,Manufacturer C,842.94,3,0.6,160.1586
4474,CA-2018-121300,29-09-18,29-09-18,Same Day,MG-17680,Maureen Gastineau,Consumer,Kenya,Laikipia,East,FUR-TA-10004442,Groceries,Rice,Manufacturer A,344.22,2,0.9,-189.321
4479,CA-2018-130211,22-10-18,22-10-18,Same Day,BD-11620,Brian DeCherney,Consumer,Kenya,Machakos,Central,FUR-TA-10003748,Groceries,Rice,Manufacturer C,248.98,2,0.6,54.7756
4491,CA-2018-105921,14-08-18,21-08-18,Standard Class,JM-15250,Janet Martin,Consumer,Kenya,Nakuru,West,FUR-TA-10001095,Groceries,Rice,Manufacturer J,418.296,3,0.2,5.2287
4510,CA-2018-167003,23-05-18,29-05-18,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Kenya,Nakuru,West,FUR-TA-10001520,Groceries,Rice,Manufacturer A,171.288,3,0.54,-6.4233
4541,CA-2016-104129,27-02-16,02-03-16,Standard Class,ES-14080,Erin Smith,Consumer,Kenya,Mandera,East,FUR-TA-10004152,Groceries,Rice,Manufacturer E,493.92,7,0.3,-28.224
4552,US-2015-165862,13-07-15,17-07-15,Standard Class,GK-14620,Grace Kelly,Consumer,Kenya,Nakuru,West,FUR-TA-10002855,Groceries,Rice,Manufacturer A,351.216,3,0.2,4.3902
4595,CA-2017-129868,26-12-17,31-12-17,Standard Class,MC-18130,Mike Caudle,Consumer,Kenya,Nakuru,West,FUR-TA-10003473,Groceries,Rice,Manufacturer F,902.712,3,0.2,33.8517
4684,CA-2017-159912,29-08-17,03-09-17,Standard Class,GB-14530,George Bell,Consumer,Kenya,Laikipia,East,FUR-TA-10004152,Groceries,Rice,Manufacturer C,241.92,4,0.9,-56.448
4717,CA-2018-143126,03-12-18,07-12-18,Second Class,CM-12655,Corinna Mitchell,Consumer,Kenya,Nairobi,West,FUR-TA-10002958,Groceries,Rice,Manufacturer A,521.96,2,0.6,88.7332
4722,CA-2015-106229,07-06-15,11-06-15,Second Class,NR-18550,Nick Radford,Consumer,Kenya,Bomet,Central,FUR-TA-10002041,Groceries,Rice,Manufacturer C,268.935,3,0.5,-209.7693
4740,CA-2016-105725,18-02-16,24-02-16,Standard Class,GT-14755,Guy Thornton,Consumer,Kenya,Nakuru,West,FUR-TA-10001676,Groceries,Rice,Manufacturer D,35.544,1,0.69,-0.8886
4791,CA-2016-104346,11-12-16,16-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,Kenya,Kilifi,West,FUR-TA-10000849,Groceries,Rice,Manufacturer A,364.95,5,0.5,-248.166
4927,CA-2018-117653,19-10-18,23-10-18,Standard Class,MO-17500,Mary O'Rourke,Consumer,Kenya,Bomet,Central,FUR-TA-10003008,Groceries,Rice,Manufacturer C,91.275,1,0.5,-67.5435
5036,CA-2015-169803,06-04-15,12-04-15,Standard Class,SC-20260,Scott Cohen,Consumer,Kenya,Nairobi,West,FUR-TA-10000688,Groceries,Rice,Manufacturer C,653.55,3,0,111.1035
5039,CA-2016-136469,11-07-16,12-07-16,First Class,TS-21370,Todd Sumrall,Consumer,Kenya,Vihiga,East,FUR-TA-10001520,Groceries,Rice,Manufacturer A,199.836,4,0.3,-37.1124
5067,CA-2018-142090,30-11-18,07-12-18,Standard Class,SC-20380,Shahid Collister,Consumer,Kenya,Mandera,South,FUR-TA-10001889,Groceries,Rice,Manufacturer F,1781.682,7,0.9,-653.2834
5076,CA-2015-134572,20-04-15,22-04-15,Second Class,SV-20365,Seth Vernon,Consumer,Kenya,Kericho,Central,FUR-TA-10001705,Groceries,Rice,Manufacturer H,744.1,5,0.3,-95.67
5078,CA-2015-134572,20-04-15,22-04-15,Second Class,SV-20365,Seth Vernon,Consumer,Kenya,Kericho,Central,FUR-TA-10004442,Groceries,Rice,Manufacturer F,401.59,2,0.3,-131.951
5095,US-2015-140452,06-12-15,10-12-15,Standard Class,BK-11260,Berenike Kampe,Consumer,Kenya,Bomet,Central,FUR-TA-10004086,Groceries,Rice,Manufacturer C,214.95,5,0.5,-120.372
5125,CA-2015-160766,14-09-15,14-09-15,Same Day,DM-13015,Darrin Martin,Consumer,Kenya,Bungoma,East,FUR-TA-10001039,Groceries,Rice,Manufacturer E,464.292,9,0.9,-108.3348
5231,CA-2018-124436,19-03-18,22-03-18,Second Class,SA-20830,Sue Ann Reed,Consumer,Kenya,Nakuru,West,FUR-TA-10001095,Groceries,Rice,Manufacturer D,697.16,5,0.2,8.7145
5235,CA-2018-131037,22-08-18,23-08-18,First Class,TM-21490,Tony Molinari,Consumer,Kenya,Nakuru,West,FUR-TA-10001768,Groceries,Rice,Manufacturer B,210.008,1,0.2,2.6251
5245,CA-2017-156265,02-08-17,04-08-17,Second Class,BF-11020,Barry Französisch,Consumer,Kenya,Nakuru,West,FUR-TA-10001691,Groceries,Rice,Manufacturer B,136.464,2,0.2,15.3522
5263,CA-2015-105165,07-09-15,10-09-15,First Class,SZ-20035,Sam Zeldin,Consumer,Kenya,Kericho,Central,FUR-TA-10004154,Groceries,Rice,Manufacturer A,200.795,1,0.3,-22.948
5273,CA-2018-125913,16-01-18,16-01-18,Same Day,JO-15145,Jack O'Briant,Consumer,Kenya,Nakuru,West,FUR-TA-10001520,Groceries,Rice,Manufacturer F,399.672,7,0,-14.9877
5294,CA-2016-111073,26-12-16,30-12-16,Standard Class,MC-18100,Mick Crebagga,Consumer,Kenya,Laikipia,East,FUR-TA-10004086,Groceries,Rice,Manufacturer E,51.588,1,0.9,-15.4764
5301,CA-2017-113831,30-05-17,03-06-17,Standard Class,AH-10690,Anna Häberlin,Consumer,Kenya,Mombasa,South,FUR-TA-10002645,Groceries,Rice,Manufacturer A,2275.5,10,0,386.835
5321,US-2018-162558,02-10-18,05-10-18,First Class,Dp-13240,Dean percer,Consumer,Kenya,Tharaka Nithi,South,FUR-TA-10000198,Groceries,Rice,Manufacturer E,2314.116,7,0.4,-1002.7836
5374,CA-2016-118738,24-10-16,30-10-16,Standard Class,AG-10495,Andrew Gjertsen,Consumer,Kenya,Kericho,Central,FUR-TA-10002607,Groceries,Rice,Manufacturer C,347.361,7,0.3,-69.4722
5460,CA-2018-116680,04-09-18,06-09-18,Second Class,PK-19075,Pete Kriz,Consumer,Kenya,Nakuru,West,FUR-TA-10001771,Groceries,Rice,Manufacturer C,1478.272,8,0.2,92.392
5543,CA-2017-134936,19-12-17,25-12-17,Standard Class,ES-14080,Erin Smith,Consumer,Kenya,Nakuru,West,FUR-TA-10001086,Groceries,Rice,Manufacturer E,455.97,6,0.5,-218.8656
5627,CA-2015-126683,29-09-15,01-10-15,Second Class,PP-18955,Paul Prost,Consumer,Kenya,Nairobi,West,FUR-TA-10002958,Groceries,Rice,Manufacturer C,2348.82,9,0,399.2994
5630,US-2017-146066,21-08-17,23-08-17,Second Class,RB-19465,Rick Bensley,Consumer,Kenya,Laikipia,East,FUR-TA-10002530,Groceries,Rice,Manufacturer C,815.292,9,0.4,-339.705
5632,CA-2015-127614,11-02-15,15-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,Kenya,Mombasa,South,FUR-TA-10003715,Groceries,Rice,Manufacturer A,1256.22,6,0.84,75.3732
5659,CA-2017-145261,18-12-17,21-12-17,First Class,AH-10120,Adrian Hane,Consumer,Kenya,Nakuru,West,FUR-TA-10002530,Groceries,Rice,Manufacturer C,377.45,5,0.5,-264.215
5696,CA-2017-126165,05-05-17,07-05-17,Second Class,AH-10465,Amy Hunt,Consumer,Kenya,Nakuru,West,FUR-TA-10001676,Groceries,Rice,Manufacturer J,71.088,2,0.8,-1.7772
5704,US-2015-123519,14-12-15,21-12-15,Standard Class,SS-20875,Sung Shariari,Consumer,Kenya,Laikipia,East,FUR-TA-10002645,Groceries,Rice,Manufacturer A,136.53,1,0.4,-52.3365
5751,CA-2015-145800,30-05-15,05-06-15,Standard Class,SS-20410,Shahid Shariari,Consumer,Kenya,Bomet,Central,FUR-TA-10001539,Groceries,Rice,Manufacturer E,355.455,3,0.5,-184.8366
5823,CA-2018-117632,12-05-18,18-05-18,Standard Class,CS-12175,Charles Sheldon,Consumer,Kenya,Nakuru,West,FUR-TA-10001520,Groceries,Rice,Manufacturer A,285.48,5,0.9,-10.7055
5830,CA-2017-122063,03-12-17,07-12-17,Standard Class,MM-17920,Michael Moore,Consumer,Kenya,Laikipia,Central,FUR-TA-10004575,Groceries,Rice,Manufacturer F,581.96,2,0.84,104.7528
5860,CA-2016-108119,01-11-16,08-11-16,Standard Class,MS-17530,MaryBeth Skach,Consumer,Kenya,Nandi,South,FUR-TA-10002530,Groceries,Rice,Manufacturer C,301.96,2,0.84,45.294
5871,CA-2017-128223,14-06-17,14-06-17,Same Day,EB-13705,Ed Braxton,Consumer,Kenya,Nakuru,West,FUR-TA-10001771,Groceries,Rice,Manufacturer A,1293.488,7,0.9,80.843
5924,CA-2017-130288,26-11-17,30-11-17,Second Class,DK-13225,Dean Katz,Consumer,Kenya,Bungoma,East,FUR-TA-10002958,Groceries,Rice,Manufacturer C,313.176,2,0.4,-120.0508
5927,US-2015-118997,08-04-15,12-04-15,Standard Class,RA-19885,Ruben Ausman,Consumer,Kenya,Nandi,South,FUR-TA-10001086,Groceries,Rice,Manufacturer D,1215.92,8,0,316.1392
5979,CA-2015-117765,07-09-15,13-09-15,Standard Class,RB-19465,Rick Bensley,Consumer,Kenya,Machakos,Central,FUR-TA-10001039,Groceries,Rice,Manufacturer A,429.9,5,0,111.774
5998,CA-2017-162187,11-12-17,11-12-17,Same Day,NS-18640,Noel Staavos,Consumer,Kenya,Laikipia,East,FUR-TA-10003008,Groceries,Rice,Manufacturer C,328.59,3,0.4,-147.8655
6047,CA-2017-154662,09-06-17,16-06-17,Standard Class,BF-11215,Benjamin Farhat,Consumer,Kenya,Kisii,Central,FUR-TA-10001771,Groceries,Rice,Manufacturer C,692.94,3,0,173.235
6105,US-2018-132381,22-08-18,24-08-18,First Class,Dp-13240,Dean percer,Consumer,Kenya,Laikipia,East,FUR-TA-10002356,Groceries,Rice,Manufacturer A,314.532,2,0.4,-83.8752
6134,CA-2017-148096,16-08-17,19-08-17,First Class,AO-10810,Anthony O'Donnell,Consumer,Kenya,Nakuru,West,FUR-TA-10004152,Groceries,Rice,Manufacturer F,161.28,2,0.2,12.096
6286,CA-2017-125080,21-10-17,26-10-17,Standard Class,VW-21775,Victoria Wilson,Consumer,Kenya,Laikipia,East,FUR-TA-10003238,Groceries,Rice,Manufacturer H,661.176,2,0.4,-231.4116
6288,CA-2015-100090,08-07-15,12-07-15,Standard Class,EB-13705,Ed Braxton,Consumer,Kenya,Nakuru,West,FUR-TA-10003715,Groceries,Rice,Manufacturer F,502.488,3,0.42,-87.9354
6431,CA-2015-165764,03-11-15,07-11-15,Standard Class,SH-20395,Shahid Hopkins,Consumer,Kenya,Mandera,South,FUR-TA-10001768,Groceries,Rice,Manufacturer C,945.036,6,0.4,-299.2614
6439,US-2018-113992,14-12-18,19-12-18,Standard Class,LC-16885,Lena Creighton,Consumer,Kenya,Kericho,Central,FUR-TA-10000577,Groceries,Rice,Manufacturer E,974.988,4,0.3,-97.4988
6484,CA-2018-113908,03-06-18,09-06-18,Standard Class,KN-16390,Katherine Nockton,Consumer,Kenya,Bungoma,East,FUR-TA-10001932,Groceries,Rice,Manufacturer D,384.768,2,0.4,-115.4304
6537,CA-2015-169684,20-10-15,23-10-15,First Class,FH-14365,Fred Hopkins,Consumer,Kenya,Tharaka Nithi,South,FUR-TA-10003008,Groceries,Rice,Manufacturer B,328.59,3,0.4,-147.8655
6564,CA-2015-166086,07-05-15,12-05-15,Standard Class,CT-11995,Carol Triggs,Consumer,Kenya,Uasin Gishu,East,FUR-TA-10003469,Groceries,Rice,Manufacturer B,194.25,2,0.3,-38.85
6625,CA-2016-141250,19-01-16,23-01-16,Standard Class,PM-18940,Paul MacIntyre,Consumer,Kenya,Kericho,Central,FUR-TA-10002855,Groceries,Rice,Manufacturer A,102.438,1,0.3,-13.1706
6632,CA-2017-105081,25-12-17,30-12-17,Standard Class,JE-15715,Joe Elijah,Consumer,Kenya,Nairobi,West,FUR-TA-10001307,Groceries,Rice,Manufacturer F,1747.25,5,0,629.01
6640,CA-2015-108609,31-10-15,02-11-15,Second Class,AJ-10780,Anthony Jacobs,Consumer,Kenya,Laikipia,East,FUR-TA-10003954,Groceries,Rice,Manufacturer E,1421.664,8,0.4,-734.5264
6647,US-2017-127334,15-12-17,21-12-17,Standard Class,MP-18175,Mike Pelletier,Consumer,Kenya,Nakuru,West,FUR-TA-10003473,Groceries,Rice,Manufacturer A,564.195,3,0.5,-304.6653
6660,CA-2018-135937,20-02-18,27-02-18,Standard Class,KM-16375,Katherine Murray,Consumer,Kenya,Nakuru,West,FUR-TA-10001039,Groceries,Rice,Manufacturer E,386.91,9,0.5,-185.7168
6664,CA-2018-162173,26-10-18,01-11-18,Standard Class,OT-18730,Olvera Toch,Consumer,Kenya,Mombasa,South,FUR-TA-10001520,Groceries,Rice,Manufacturer C,356.85,5,0,60.6645
6785,CA-2018-121293,25-07-18,28-07-18,Second Class,JC-15775,John Castell,Consumer,Kenya,Laikipia,East,FUR-TA-10001771,Groceries,Rice,Manufacturer C,138.588,1,0.4,-34.647
6800,CA-2017-109827,25-12-17,01-01-18,Standard Class,LW-16825,Laurel Workman,Consumer,Kenya,Nakuru,West,FUR-TA-10002607,Groceries,Rice,Manufacturer E,35.445,1,0.5,-24.1026
6825,CA-2016-154291,25-07-16,29-07-16,Standard Class,YS-21880,Yana Sorensen,Consumer,Kenya,Nandi,South,FUR-TA-10002041,Groceries,Rice,Manufacturer C,358.58,2,0,39.4438
6834,CA-2017-153101,08-09-17,08-09-17,Same Day,PJ-19015,Pauline Johnson,Consumer,Kenya,Nakuru,West,FUR-TA-10003008,Groceries,Rice,Manufacturer C,146.04,1,0.42,-12.7785
6869,US-2017-126452,21-08-17,28-08-17,Standard Class,SC-20230,Scot Coram,Consumer,Kenya,Nakuru,West,FUR-TA-10003569,Groceries,Rice,Manufacturer A,2887.056,9,0.2,180.441
6877,US-2017-121013,05-09-17,10-09-17,Standard Class,MM-17920,Michael Moore,Consumer,Kenya,Mombasa,South,FUR-TA-10003238,Groceries,Rice,Manufacturer C,1652.94,3,0,314.0586
6882,CA-2016-137113,01-12-16,05-12-16,Second Class,TW-21025,Tamara Willingham,Consumer,Kenya,Nairobi,West,FUR-TA-10001705,Groceries,Rice,Manufacturer J,1913.4,9,0,401.814
6951,CA-2018-143021,19-11-18,19-11-18,Same Day,AP-10720,Anne Pryor,Consumer,Kenya,Bungoma,East,FUR-TA-10001676,Groceries,Rice,Manufacturer A,79.974,3,0.4,-29.3238
7047,CA-2015-150581,08-04-15,12-04-15,Standard Class,NM-18445,Nathan Mautz,Consumer,Kenya,Nakuru,West,FUR-TA-10003748,Groceries,Rice,Manufacturer E,99.592,1,0.2,2.4898
7058,CA-2017-165330,11-12-17,11-12-17,Same Day,WB-21850,William Brown,Consumer,Kenya,Nakuru,West,FUR-TA-10004619,Groceries,Rice,Manufacturer A,892.136,7,0.2,111.517
7081,CA-2017-106950,02-09-17,06-09-17,Standard Class,JE-15715,Joe Elijah,Consumer,Kenya,Mandera,South,FUR-TA-10001768,Groceries,Rice,Manufacturer F,472.518,3,0.4,-149.6307
7115,US-2017-102239,05-05-17,06-05-17,First Class,LW-16990,Lindsay Williams,Consumer,Kenya,Kiambu,West,FUR-TA-10003392,Groceries,Rice,Manufacturer C,1685.88,6,0,320.3172
7132,CA-2018-141439,26-11-18,01-12-18,Standard Class,TT-21460,Tonja Turnell,Consumer,Kenya,Laikipia,Central,FUR-TA-10001039,Groceries,Rice,Manufacturer A,257.94,3,0,67.0644
7146,US-2018-141558,11-03-18,16-03-18,Standard Class,MH-17290,Marc Harrigan,Consumer,Kenya,Laikipia,East,FUR-TA-10004086,Groceries,Rice,Manufacturer C,154.764,3,0.4,-46.4292
7152,CA-2018-142909,22-12-18,25-12-18,Second Class,AG-10330,Alex Grayson,Consumer,Kenya,Nakuru,West,FUR-TA-10003008,Groceries,Rice,Manufacturer D,182.55,2,0.5,-135.087
7170,CA-2015-117464,22-07-15,24-07-15,Second Class,NP-18325,Naresj Patel,Consumer,Kenya,Narok,West,FUR-TA-10004767,Groceries,Rice,Manufacturer A,170.352,3,0.2,19.1646
7191,CA-2017-164399,12-11-17,15-11-17,First Class,DW-13480,Dianna Wilson,Consumer,Kenya,Narok,West,FUR-TA-10003392,Groceries,Rice,Manufacturer C,674.352,3,0.42,-8.4294
7202,CA-2017-104276,27-11-17,03-12-17,Standard Class,HF-14995,Herbert Flentye,Consumer,Kenya,Tana River,South,FUR-TA-10001039,Groceries,Rice,Manufacturer C,331.023,7,0.45,-114.3534
7299,CA-2015-163468,18-11-15,21-11-15,First Class,JK-15730,Joe Kamberova,Consumer,Kenya,Bomet,Central,FUR-TA-10002533,Groceries,Rice,Manufacturer A,292.1,4,0.5,-175.26
7306,CA-2015-137274,29-03-15,02-04-15,Standard Class,MG-18145,Mike Gockenbach,Consumer,Kenya,Kericho,Central,FUR-TA-10001889,Groceries,Rice,Manufacturer F,890.841,3,0.3,-152.7156
7317,CA-2017-132066,16-10-17,20-10-17,Standard Class,NB-18655,Nona Balk,Consumer,Kenya,Bungoma,East,FUR-TA-10001539,Groceries,Rice,Manufacturer H,142.182,1,0.4,-37.9152
7345,CA-2018-168389,11-12-18,17-12-18,Standard Class,DV-13045,Darrin Van Huff,Consumer,Kenya,Tana River,South,FUR-TA-10004289,Groceries,Rice,Manufacturer F,721.875,6,0.45,-420
7360,US-2015-115189,30-12-15,03-01-16,Second Class,AR-10345,Alex Russell,Consumer,Kenya,Laikipia,East,FUR-TA-10004575,Groceries,Rice,Manufacturer C,523.764,3,0.4,-192.0468
7396,CA-2017-110975,25-12-17,30-12-17,Standard Class,DB-12970,Darren Budd,Consumer,Kenya,Bungoma,East,FUR-TA-10002958,Groceries,Rice,Manufacturer E,313.176,2,0.4,-120.0508
7410,CA-2015-121769,08-04-15,12-04-15,Standard Class,JS-15880,John Stevenson,Consumer,Kenya,Laikipia,East,FUR-TA-10004442,Groceries,Rice,Manufacturer D,172.11,1,0.4,-94.6605
7441,US-2018-163657,02-09-18,06-09-18,Standard Class,JL-15235,Janet Lee,Consumer,Kenya,Narok,West,FUR-TA-10004607,Groceries,Rice,Manufacturer B,236.528,2,0.42,-2.9566
7489,US-2016-134558,19-12-16,24-12-16,Second Class,PM-19135,Peter McVee,Consumer,Kenya,West Pokot,East,FUR-TA-10003473,Groceries,Rice,Manufacturer B,1053.164,4,0.3,-105.3164
7494,US-2018-160836,11-09-18,16-09-18,Standard Class,CC-12475,Cindy Chapman,Consumer,Kenya,Kericho,Central,FUR-TA-10002855,Groceries,Rice,Manufacturer A,512.19,5,0.3,-65.853
7573,CA-2015-100916,21-10-15,26-10-15,Standard Class,FH-14275,Frank Hawley,Consumer,Kenya,Mombasa,South,FUR-TA-10004607,Groceries,Rice,Manufacturer F,591.32,4,0,112.3508
7619,CA-2018-151225,27-10-18,29-10-18,First Class,JM-15655,Jim Mitchum,Consumer,Kenya,Narok,West,FUR-TA-10001539,Groceries,Rice,Manufacturer E,189.576,1,0.2,9.4788
7650,CA-2016-101889,27-12-16,31-12-16,Standard Class,DB-13120,David Bremer,Consumer,Kenya,Laikipia,East,FUR-TA-10004154,Groceries,Rice,Manufacturer A,1548.99,9,0.4,-464.697
7675,CA-2016-130974,27-11-16,29-11-16,Second Class,MA-17560,Matt Abelman,Consumer,Kenya,Uasin Gishu,East,FUR-TA-10004619,Groceries,Rice,Manufacturer E,446.068,4,0.3,0
7687,CA-2017-169838,25-11-17,29-11-17,Standard Class,BB-11545,Brenda Bowman,Consumer,Kenya,Murang'a,Central,FUR-TA-10001095,Groceries,Rice,Manufacturer C,1568.61,9,0,329.4081
7691,US-2018-128951,15-07-18,17-07-18,First Class,RS-19420,Ricardo Sperren,Consumer,Kenya,Mombasa,South,FUR-TA-10004575,Groceries,Rice,Manufacturer C,872.94,3,0,157.1292
7702,CA-2018-151799,14-12-18,18-12-18,Standard Class,BF-11170,Ben Ferrer,Consumer,Kenya,Uasin Gishu,East,FUR-TA-10003473,Groceries,Rice,Manufacturer E,526.582,2,0.3,-52.6582
7705,CA-2017-114601,26-08-17,02-09-17,Standard Class,AA-10480,Andrew Allen,Consumer,Kenya,Murang'a,Central,FUR-TA-10004147,Groceries,Rice,Manufacturer C,447.84,4,0,98.5248
7784,CA-2017-162236,04-11-17,06-11-17,Second Class,ER-13855,Elpida Rittenbach,Consumer,Kenya,Mandera,South,FUR-TA-10002533,Groceries,Rice,Manufacturer C,876.3,10,0.4,-292.1
7813,CA-2017-134334,14-02-17,15-02-17,First Class,DK-13090,Dave Kipp,Consumer,Kenya,Siaya,East,FUR-TA-10002356,Groceries,Rice,Manufacturer A,550.431,3,1,-47.1798
7835,CA-2016-106257,13-04-16,17-04-16,Second Class,EB-14110,Eugene Barchas,Consumer,Kenya,Narok,West,FUR-TA-10002530,Groceries,Rice,Manufacturer C,241.568,2,0,-15.098
7841,US-2015-137869,28-03-15,02-04-15,Standard Class,CV-12295,Christina VanderZanden,Consumer,Kenya,Kirinyaga,Central,FUR-TA-10003954,Groceries,Rice,Manufacturer J,1184.72,4,0,106.6248
7845,US-2018-123834,21-07-18,25-07-18,Standard Class,GM-14500,Gene McClure,Consumer,Kenya,Kericho,Central,FUR-TA-10001676,Groceries,Rice,Manufacturer A,124.404,4,1,-21.3264
7880,CA-2017-155747,14-06-17,21-06-17,Standard Class,JS-15685,Jim Sink,Consumer,Kenya,Laikipia,East,FUR-TA-10003392,Groceries,Rice,Manufacturer E,337.176,2,0.4,-118.0116
7909,CA-2017-149762,03-12-17,07-12-17,Standard Class,RD-19720,Roger Demir,Consumer,Kenya,Narok,West,FUR-TA-10004147,Groceries,Rice,Manufacturer A,268.704,3,1,6.7176
7930,CA-2018-167549,25-07-18,27-07-18,First Class,EM-14200,Evan Minnotte,Consumer,Kenya,Kericho,Central,FUR-TA-10004767,Groceries,Rice,Manufacturer F,298.116,6,0.3,-4.2588
7960,CA-2018-131807,05-10-18,10-10-18,Standard Class,GG-14650,Greg Guthrie,Consumer,Kenya,Narok,West,FUR-TA-10004086,Groceries,Rice,Manufacturer C,206.352,3,0.2,5.1588
7998,US-2018-105998,03-11-18,05-11-18,First Class,CR-12580,Clay Rozendal,Consumer,Kenya,Narok,West,FUR-TA-10001095,Groceries,Rice,Manufacturer A,1673.184,12,0,20.9148
8137,CA-2017-118073,12-08-17,16-08-17,Standard Class,CS-12490,Cindy Schnelling,Consumer,Kenya,Tana River,South,FUR-TA-10002533,Groceries,Rice,Manufacturer C,562.2925,7,0.45,-255.5875
8144,CA-2017-100993,05-02-17,10-02-17,Standard Class,AZ-10750,Annie Zypern,Consumer,Kenya,Narok,West,FUR-TA-10001095,Groceries,Rice,Manufacturer D,557.728,4,0.2,6.9716
8157,CA-2017-131296,04-10-17,09-10-17,Standard Class,MS-17830,Melanie Seite,Consumer,Kenya,Siaya,East,FUR-TA-10002622,Groceries,Rice,Manufacturer A,239.372,2,0.9,-23.9372
8168,CA-2017-144148,31-07-17,05-08-17,Standard Class,AH-10690,Anna Häberlin,Consumer,Kenya,Narok,West,FUR-TA-10002774,Groceries,Rice,Manufacturer C,863.128,7,0.98,-32.3673
8169,CA-2018-107174,06-11-18,13-11-18,Standard Class,AB-10060,Adam Bellavance,Consumer,Kenya,Nairobi,West,FUR-TA-10004575,Groceries,Rice,Manufacturer C,2036.86,7,0,366.6348
8180,CA-2016-112767,02-08-16,06-08-16,Standard Class,DK-12985,Darren Koutras,Consumer,Kenya,Narok,West,FUR-TA-10003469,Groceries,Rice,Manufacturer A,277.5,4,0.9,-188.7
8181,CA-2016-119879,21-11-16,25-11-16,Standard Class,SS-20410,Shahid Shariari,Consumer,Kenya,Laikipia,East,FUR-TA-10002958,Groceries,Rice,Manufacturer F,1252.704,8,0.4,-480.2032
8207,CA-2016-122266,26-04-16,30-04-16,Standard Class,SA-20830,Sue Ann Reed,Consumer,Kenya,Tana River,South,FUR-TA-10000577,Groceries,Rice,Manufacturer H,191.5155,1,0.45,-76.6062
8236,CA-2018-102204,01-05-18,06-05-18,Standard Class,CJ-12010,Caroline Jumper,Consumer,Kenya,Tana River,South,FUR-TA-10001889,Groceries,Rice,Manufacturer F,933.262,4,0.45,-458.1468
8268,CA-2018-121790,30-01-18,06-02-18,Standard Class,LP-17095,Liz Preis,Consumer,Kenya,Bomet,Central,FUR-TA-10003469,Groceries,Rice,Manufacturer C,69.375,1,0.5,-47.175
8305,CA-2018-135419,03-11-18,09-11-18,Standard Class,BG-11740,Bruce Geld,Consumer,Kenya,Narok,West,FUR-TA-10001086,Groceries,Rice,Manufacturer E,486.368,4,0.2,36.4776
8311,CA-2015-168312,01-03-15,07-03-15,Standard Class,GW-14605,Giulietta Weimer,Consumer,Kenya,Kericho,Central,FUR-TA-10001866,Groceries,Rice,Manufacturer D,376.509,3,0.3,-43.0296
8354,CA-2018-132199,03-05-18,08-05-18,Standard Class,BO-11350,Bill Overfelt,Consumer,Kenya,Laikipia,East,FUR-TA-10003748,Groceries,Rice,Manufacturer B,373.47,5,0.4,-112.041
8363,CA-2018-147207,02-01-18,04-01-18,Second Class,TS-21655,Trudy Schmidt,Consumer,Kenya,Kericho,Central,FUR-TA-10002958,Groceries,Rice,Manufacturer B,913.43,5,0.3,-169.637
